answerId,vote,count
1cdqr0qabbrcmfl1,-1,1
1cdqqcdfr5n8pf04,0,1
1d2i8e0nc0mto000,1,1
1cdqoq24vb88q9bs,1,1
1cdqn17q05n8pa6u,1,1
1cdqk5tmoak8paft,-1,4
1cdqk5tmoak8paft,0,2
1cdq8iu545j4la8d,1,3
1cdq7jlfib88qam2,1,1
1cdq737kbak8p8g7,1,16
1cdq3pv4jbrcma71,0,6
1cdq3pv4jbrcma71,-1,2
1cdq3pv4jbrcma71,1,8
1cdq387imakcnfoh,-1,1
1cdpr5iu85ncmb92,1,1
1cdpr50o6ak8p8u9,-1,1
1cdppq1iqakgmd5k,0,1
1cdpp3m9dakgme3t,-1,3
1cdpp3m9dakgme3t,0,1
1cdpp3m9dakgme3t,1,25
1cdpbsrrm52snajt,1,1
1cdou8pvqb88qf0h,0,1
1cdou8pvqb88qf0h,-1,3
1cdogc49eak4ocbu,1,1
1d4a08a1ab84q800,0,3
1cdobjs0aas0p8ab,1,1
1cdo3v8u1aqgp8cu,1,1
1cnsqqrf4aqh4e90,-1,1
1cdo084emakcnfim,-1,2
1cdnvueltaqgpbh8,1,3
1cdnvueltaqgpbh8,-1,2
1cdnvsjllakgme13,1,1
1cdnuqjbkak4o8rg,-1,2
1cufceo341d10000,0,1
1clf4lc6uak4v8ff,1,2
1cdnuqjbkak4o8rg,1,1
1d1uqg7vi52t8801,-1,2
1cdnsihpvak8pftu,1,1
1cdnlpm465n8pamr,-1,1
1ctfvme1kaqj3800,1,2
1cdnd5jlaakgma5q,1,8
1cdn6tvuc52snbuh,-1,2
1cdn6tvuc52snbuh,1,7
1cdn6qdq25j4lfoh,1,13
1cdmdfipuak8pe54,-1,1
1cdmb3qm8b88hcou,0,7
1cdm4ibdh0mtf2v7,-1,1
1cdm46v251ahe506,-1,1
1cdm2r07i0mtq673,0,1
1cdlsnr8a0kbs1rn,1,2
1cdlqkatr1aht19j,1,2
1cdlfc26f0kbs22c,1,1
1cdle627j1ahe2lv,1,1
1cdld0lao0kbs10u,1,3
1cdlc10ge1aht136,-1,2
1cn36nm8s5j5adrh,1,8
1cdl5ro541agu67t,1,1
1cdl40to41aid20p,0,2
1cdkpcbt81ahe0uc,1,3
1cdknhfdl1aht78k,1,2
1clhe029t1aib18u,0,1
1cdkjspqs0mtq2vq,1,1
1cdki1dcm0mtq228,-1,1
1cdkhu2qd1baf0nu,0,1
1cdkf47af0mtf1od,1,15
1cinm1rhv5nd28h0,0,1
1cgfus5iv1d135i6,-1,1
1cdjt7joo1fdr5ar,1,9
1cdjq3a461baf37n,-1,2
1cdjl8v160kbs7me,1,1
1cdjblkc01ahe7b0,0,1
1cdjblkc01ahe7b0,-1,10
1cdj975221aid7d1,1,2
1cdj81rqt1bge0o7,-1,1
1cdj81rqt1bge0o7,0,1
1cdj81rqt1bge0o7,1,3
1cdj6408v1aid257,0,1
1cdj165bj1ahe6j4,1,2
1cdj0sjdb1aid542,1,2
1cdj0092f0mtq0ur,-1,1
1cdivsv9n0mcr7qk,1,13
1css1ffus5j7b800,1,3
1cdipjehi0mcr0ur,1,1
1cdipeor21aid0nk,-1,1
1cdioup601ahe261,-1,1
1cdigoevs0mcr3kh,0,13
1cdign2j10kbs1lj,-1,1
1cdign2j10kbs1lj,1,2
1cdign2j10kbs1lj,0,6
1cdibkatj0mtf375,0,1
1cdi96rhl1aht269,0,1
1cpaktgugakhe801,0,2
1cdi96rhl1aht269,-1,1
1cdi96rhl1aht269,1,4
1cdi7rmje1aht6mq,-1,1
1cdi66tiq1aht2su,-1,1
1cdi1gaua1aid0to,0,2
1cdi1gaua1aid0to,1,6
1cdhssn361aid6ur,1,2
1cdhr9chn1d0c1s0,1,1
1cdhqrqse0mcr1a0,-1,5
1cdhdo79ib88hdk0,-1,1
1cdh0o7641aid70d,-1,1
1cdh0n25d1aht0eb,1,8
1cdgtrme0b88hbo3,-1,4
1cdgrml051fdr27n,1,1
1cdgqkf1i1baf1fc,1,1
1cdgp94or0mtq4t9,-1,1
1cdgp06lp1d0c07u,1,1
1chuifjqa5n8l8gr,1,1
1cdgl6ick1d0c0b3,-1,1
1cdghiecu0mcr04n,0,2
1cdghiecu0mcr04n,1,7
1cdgh5jdi0mcr26m,-1,1
1cdgeb2001baf18p,-1,7
1cdge592n1aid0nk,1,2
1cshe3om0b8bf800,1,2
1cdge592n1aid0nk,-1,8
1cdg9r72s0mtf32s,-1,1
1cdg9r72s0mtf32s,0,1
1cdg9kvmt1aht0mr,0,1
1chk5l30j52sl9na,0,3
1cdg847831aid1j7,-1,2
1cdg847831aid1j7,0,2
1cgi7km371ba54mo,0,1
1cdg847831aid1j7,1,18
1d2jppuk51bg7000,1,1
1cmtp140i5n9fbb1,1,1
1cdg6r8b91bge75v,-1,2
1cdg3teav1agu5rp,0,1
1cffk2m6f1ahi5ip,1,1
1cdg3teav1agu5rp,1,1
1cmekp3ajakckah7,1,1
1cffk2m6f1ahi5ip,-1,2
1cdg3teav1agu5rp,-1,1
1cdg3fbi41fdr5n1,0,1
1cdg1mr5c1d0c57i,-1,2
1cdg06h47b88hfdh,1,8
1cdfufu3m1fdr4qd,1,7
1cdfnk2aq1bge356,1,34
1cdfn9vn61agu62d,-1,2
1cdfn9vn61agu62d,1,32
1cdfmsteu1agu4j8,0,1
1cdfj0t7p0kbs6ps,1,1
1cdfik60eb88hc60,0,1
1cdfik60eb88hc60,1,1
1cdffpjnt1bge14i,-1,2
1cjn40pmq5j54aso,0,4
1cdffpjnt1bge14i,1,1
1cden6c4u1baf3fq,0,1
1cdeepsbf1baf1is,1,1
1cdec39li0mtf13h,-1,2
1cde8tari1aht29r,0,1
1cdduvdso0mtf3qq,1,1
1cddrfdehb84jfhn,0,1
1d53dquk90mt2000,1,1
1cddrfdehb84jfhn,1,2
1cddr6d9l1baf46i,1,1
1cddr6d9l1baf46i,0,1
1cdddtuh91ahe6n9,1,1
1cgj67uen1bg82dl,1,1
1cdd8e8l21baf0bd,1,2
1cdd88ft91ahe6bh,0,1
1comf2stc5ne1800,0,1
1cdd88ft91ahe6bh,1,2
1cdd82af71agu59p,1,3
1cdcvaqjs0mtf4ff,1,1
1cdcppal50mcr53m,0,1
1cdcppal50mcr53m,-1,3
1cdchp01n1agu2h3,1,16
1cdcfbcap1aid3bk,-1,1
1cdc7dna60mtf12a,1,1
1cdc34j751ahe5gk,1,1
1cdc0n9561ahe5pg,1,1
1cdbkqg8b1baf0qu,1,1
1cdbkncd31aid5tg,1,1
1cdbkmkka1ahe141,0,2
1cdbkhqbq1baf13v,0,1
1chm0d1doaqgjc1l,1,11
1cdbh7j731aid767,-1,1
1cer8pea0aqh6cao,1,1
1cdb92voc1aht4in,1,2
1cdb5f5ji1fdr259,1,1
1cdb0juuu1bge5lt,-1,4
1d4jov9hraqgu800,1,3
1d06gb2971agu000,1,2
1cdau7n8g1ahe7su,1,20
1cdake82mb84jf4k,-1,2
1cja8f6ht52t587a,1,7
1cdake82mb84jf4k,1,12
1cdaefcfe1agu1v8,-1,1
1cda5nv5o1aid2s8,-1,1
1cd9uvtjh1aid68t,1,1
1cd9hsbjg0mtq2jr,0,2
1cd91nqd61agu139,0,1
1cd8rdtg2b84jada,-1,1
1cd8rdtg2b84jada,1,1
1cha09chk1aie3vu,0,2
1cd8lha2v0mcr1hp,1,3
1ce3din7qb88qdgi,1,2
1cd8hic3d0mcr6h1,1,1
1cd8ehqmub88h9bd,1,10
1cqjqnb05akal800,0,8
1cpid512eaqhq800,0,2
1cd8ehgu41agu511,1,6
1cd8ehgu41agu511,-1,8
1cdscq9j4akcnfhl,1,1
1cd8efkcn0kbs0bd,-1,1
1cd8efkcn0kbs0bd,0,4
1cd8efkcn0kbs0bd,1,6
1cd8a2kn80mcr6i5,0,1
1cd824bvg0mcr3m5,0,1
1dd1p0m83h3ih800,1,4
1cd80sq760mtq55b,1,2
1d6imtk8k24fj000,0,1
1ckabelnk1bgd0rg,1,9
1cjhj9dv8b81fc7i,1,1
1cd7s9gqk1d0c6fo,-1,2
1cd7ro84v0mtf368,1,1
1cd7r1cl51aid2jc,1,2
1cj7kpsfias169qf,1,1
1cd7qsv1b1agu380,0,2
1cd7qsv1b1agu380,1,1
1cd7qsv1b1agu380,-1,4
1cd7qk04n1agu4fq,-1,1
1cd7qk04n1agu4fq,0,1
1cd7ln9m00mtq55p,-1,1
1cd7ln9m00mtq55p,1,4
1cd72upnt1aht562,-1,2
1cd6mpc301baf4qn,1,2
1cd6kgrae0mtf0sj,-1,1
1cd6bi8li0mtf4bg,0,1
1cd680ccl1agu4ee,1,1
1cd67stk11bge0cm,1,2
1d716eqk724fm000,1,17
1cd67stk11bge0cm,-1,1
1cd67qarr1aht7k6,-1,1
1cd64dqsf1bge1ao,-1,1
1cd62fgij1aht2t0,-1,1
1cd5sb2hd0kbs6j9,-1,1
1cq9b10e8ak6j800,0,2
1cd5s8c381baf36v,1,4
1cd5pr29n1aid4vi,1,12
1cd5mbj5b1agu2k6,-1,1
1cd5jhmpa0mcr3dm,0,1
1cd5iiglj1aht225,1,1
1cs45ner1akeg800,-1,1
1cd5eil711aid7hm,1,1
1cd5eeqad1bge720,0,1
1cd5eeqad1bge720,1,4
1cd5eb9421ahe4rk,1,2
1cd5e3fob1aht7cb,1,4
1cd5e2tl41ahe679,1,2
1cd5e2tl41ahe679,-1,1
1cd5e0mlc1aid0up,0,1
1cd5e0mlc1aid0up,1,1
1cd59tq650mcr3ri,1,2
1cd4u8a351aid26f,1,4
1cd41bav6b84h989,1,6
1cd416pav1fdo4j1,-1,1
1cd416pav1fdo4j1,1,11
1cd4148591d0976m,1,3
1ct5kc7aeas34800,1,1
1cd40n04l1fdo700,-1,1
1cd40n04l1fdo700,1,3
1cd40g5j01agr1mu,0,2
1cd40g5j01agr1mu,1,2
1d8n80cmd5nci800,1,5
1cd3vnrgbb84haod,1,2
1cgp6akip1d0a3lo,0,1
1cd3upiev1agr7bj,-1,1
1cd3ude6s1ahb2ls,-1,3
1cd3t3ho41d1f5f5,0,2
1cd3t3ho41d1f5f5,-1,2
1cd3t3ho41d1f5f5,1,24
1cd3jtlin1ahb524,1,4
1ci7tmks0akgpabr,1,3
1cd3jhq3q1agr6c8,1,2
1cd3jf2jg0mcm7mk,1,1
1d7fghdp81ba1000,1,1
1cd3id9mg1d1f5es,1,8
1cd3fajfv1d1f60l,1,4
1cd3dbbujb84h9dt,-1,1
1cd3cbl981agr456,1,1
1ct443i3iakip800,1,2
1cd3cbl951bgb5qo,-1,3
1cd3bbq9l0mtc7s4,1,2
1cd3b3dul0mtm32u,-1,1
1cd3b3dul0mtm32u,1,1
1d1s3mep3akd7800,-1,1
1cq6gpu7452uh801,1,1
1cd37ghr41aia1c2,1,1
1cd33nbgq1bgb1o5,1,27
1cd339uds1bad3t9,1,24
1cd3291d11agr00r,1,1
1cd2sj11s1agr3kl,0,1
1cd2sj11s1agr3kl,1,1
1cd2o53d11d090a2,0,1
1cd2jvld10kbq6s2,0,1
1cd20744p1fdo7kr,0,1
1cjd6s914ak56f39,0,5
1cd1q00sgb84hbg9,-1,1
1cd1j10v40mtm2ap,1,1
1cd1hoda30mtm1tl,1,1
1che4l3ulb84ndoa,0,2
1ch3idm741bgf744,-1,1
1cd1eselg0mcm3f2,-1,1
1cd1drks01ahq0ik,-1,7
1cd1drks01ahq0ik,1,4
1cd1drks01ahq0ik,0,1
1d8sqhila0mtf000,1,6
1cd1b2hmtb84hdf6,0,1
1cd19shs70kbq1n6,-1,1
1cd17sm0m1fdo1le,1,7
1cd17sm0m1fdo1le,0,1
1cd15cjp91bad50s,1,1
1cd15cjp91bad50s,0,2
1cd15cjp91bad50s,-1,1
1cd13t0d21fdo51d,0,4
1cfduvd3r0kbm24k,0,1
1cd12ft9v0mcm4hl,1,1
1cd124m9sb84ha82,-1,1
1cqd9f82j5j67800,1,2
1cd0vbu2k1agr78j,1,1
1d0s9uksp5n8u801,-1,2
1cd0uivep0kbq1mi,-1,1
1d0s9uksp5n8u801,0,1
1cd0uivep0kbq1mi,0,1
1d0s9uksp5n8u801,1,1
1cd0uivep0kbq1mi,1,17
1cd0rabth1agr27g,1,1
1cd0nbv2b1agr185,-1,1
1ctljekmjaqj6800,-1,1
1cd0jcptp1bad1bp,1,1
1cd0gsp1nb84hb09,0,1
1cd0bivd40mtc2mi,-1,1
1cd09q6lq0mtm2c6,-1,1
1cd089q8b1d097ho,-1,2
1cd0642r91ahq0e9,-1,2
1cd00q1b90kbq308,1,2
1ccvuuns11bad4kj,0,4
1cnqfu4qf52tkcih,-1,1
1ccv7fuadakgpf4r,-1,1
1ccv44ltaakgp8s7,1,5
1ccupe3il52t0f39,-1,1
1ccup679h5j4rav0,1,2
1ccuj7ag35n90c2g,-1,1
1d1t8vg6r5n97800,-1,16
1ccuj7ag35n90c2g,1,2
1cfktv5pu1d02694,1,1
1ccu9mtg8aqgpcl8,1,1
1ccu5tn3q52t0dc1,1,1
1ccu2002952t0c0f,1,1
1d4ga6umnakd0800,1,5
1cctqat3l52t0dr2,1,1
1cctpov6b5j4rfle,1,2
1cfj41fm51ahi198,-1,2
1cctoidseak8rat5,1,1
1cctoidseak8rat5,0,1
1cctnllq55n90bok,-1,1
1cctjj3ihak8rb8m,1,2
1ccti0gt21d0i04f,-1,1
1cj2kmdnhbrd4dea,-1,3
1cctgrafj5j4r8no,0,1
1cctgepgeas0r9a0,0,1
1cg20hsv05nckf3f,-1,3
1cfde26n51bg27d6,0,1
1cctc3hvqak4rcv8,1,3
1ccsrn2e45j4rdq3,1,3
1ccsrn2e45j4rdq3,-1,1
1ccslg3ntak8raaf,0,1
1ccs9mqh2ak8rc65,1,1
1cmecr62q52t7arb,-1,3
1ccs8dop2akcpf2d,1,1
1ccs5l8481d126mj,-1,1
1ccs1gi5tas0r96g,0,29
1cubkjugq1d0u000,-1,1
1ccs1gi5tas0r96g,-1,11
1cubkjugq1d0u000,1,1
1ccs1gi5tas0r96g,1,22
1ccrgtaufas0r8hk,1,1
1chu1mg1saqgja1p,1,1
1ccrgqengas0rbh9,1,4
1cq1tl6csak6j801,0,2
1ccrgl5jkak8rb4d,1,5
1ccrg269kak4rdjt,1,25
1ccrehf1j5j4rbfb,1,1
1ccrbkil552t08r1,-1,1
1ccrakh7d5n90a60,1,1
1ccr9ecsdbrd3bn7,-1,6
1ccr9ecsdbrd3bn7,1,13
1ccr97nadbrd3ch7,1,1
1ccr4p30k52t0bst,1,1
1ccr2vmrq1d127fv,0,2
1ccqo8efjakgpceg,-1,1
1ccqo8efjakgpceg,1,3
1ccq5cd6paqgp93c,-1,1
1ccq59llmak8rei6,0,1
1ccq59llmak8rei6,-1,3
1ccq59llmak8rei6,1,5
1ccq576seas0rcmc,0,2
1ccq576seas0rcmc,1,6
1cu8h1nimakf3800,1,2
1ccq3sj2f5n90ec0,-1,2
1ccpqi21vak8rbnv,1,2
1d5fepsrd1ahu000,1,4
1ccpp8kdg5n90bnf,1,1
1ccpinhi7akgpe43,1,1
1cpeon199bre2800,0,3
1ccpdkcu052t0avi,1,1
1ccpd9od0aqgp83t,1,1
1covklcneas1h801,-1,5
1ccpd243eas0r96k,-1,1
1ccpcuareas0rfd2,0,1
1ccovhajdaqgpe3v,1,25
1cr01p20ebrem800,-1,5
1ccospkfubrd3891,-1,4
1cr01p20ebrem800,1,2
1cdg4s8gd0kbs5mn,1,1
1ccospkfubrd3891,1,5
1ccon9eo1akgpdk6,1,1
1ccomdvl1as0rcb3,0,2
1ccolf10hak8regj,-1,1
1cs5uslrgb87i800,0,1
1cco7k6dmak8rfn5,0,2
1cco6gduj5j4rfro,1,1
1cco45s06akgp9tn,0,1
1cco45s06akgp9tn,1,1
1cco24mfvakgpacu,0,1
1ccnpnlocakgpdbs,1,2
1ccno6c1nakcp9v1,0,1
1ccno6c1nakcp9v1,1,2
1ci8v8j00b852dj4,-1,1
1ccno1dhfak4rd5r,1,1
1ccn89q94ak4rc7t,-1,2
1ccn0n07hakcpcsv,1,1
1ccmtkoucb88meh9,0,2
1ccmna241ak8r9ks,-1,1
1ccmddl65aqgp9p7,-1,1
1ccmcpn7qaqgpe2v,1,19
1ccmahsembrd3dc4,-1,1
1ccm5jlj8as0rcv1,-1,1
1ccm09gm9akcp9h6,0,1
1cgv9htdsb84hd9v,-1,1
1ccm09gm9akcp9h6,-1,1
1ccljsungak8ra1g,1,1
1cclecletb81681o,1,1
1ccle2qlpbrd39l0,1,7
1cckrquudb88meue,-1,1
1cckeejmt5j4rdik,1,2
1ck122h311d1478e,0,5
1cckdvqc1ak8reo2,0,2
1ck122h311d1478e,1,3
1cckdvqc1ak8reo2,1,6
1cckb38htb88mb8l,-1,4
1cckai48fas0re5v,1,1
1cck2atjsbrd3blk,1,17
1cck1jik9b85ff9n,-1,4
1cck1577c5nd0dmg,-1,2
1ccjvu5tmak4rfc9,-1,1
1ccjvu5tmak4rfc9,1,1
1ccjvf7ihaqgp8rj,1,2
1ccjs8kbd5nd0eu0,0,12
1ccjs8kbd5nd0eu0,1,4
1cfii4ll71ba11lm,1,26
1ccjqs39h5j4r90k,1,1
1ccjkal835j4r86p,1,3
1ccjkal835j4r86p,-1,3
1ccjk43tv5j4rfbd,1,2
1d2tuarft1bg8000,1,1
1ccjhk8o5b85fcll,1,1
1ccjeabn5brd3b64,-1,1
1ccjdq9c1ak4raqq,0,1
1dchumaq85j5t800,-1,1
1ccj8q2jeakcpdod,0,2
1ccj7jsvrakgp9u5,-1,3
1ccj7jsvrakgp9u5,1,8
1ccj7fnbtakcpf4a,1,4
1ccj7fnbtakcpf4a,-1,2
1d9kpnda25n95801,1,13
1ccj7fnap5nd087k,0,2
1dbdfienp24fj000,0,1
1ccj7a5q8as0rae2,-1,4
1ccj71fsbak8r9f7,1,23
1ccj1l5gdakgpe4g,0,3
1ccj1l5gdakgpe4g,1,8
1ccisn6r2b88majb,1,7
1cd9huaft0mtq5sb,0,1
1ccis4bd9aqgpd2e,1,2
1chfgvc0pbrclc09,-1,1
1ccis4bd9aqgpd2e,-1,1
1cf6o9pkk5j52ega,1,1
1ccira9ta52t08s6,1,6
1cdm5c7fu1agu253,0,3
1ccik6c9dak8rf0t,0,2
1ccies338akcp99u,1,1
1cidvu5ehak4racd,1,5
1ccic3g4eb816ckg,1,2
1cci5r0hcb816ca1,0,1
1cf73s7blak97fv8,0,5
1cdsbcjjjak8pcvn,1,2
1cci5r0hcb816ca1,-1,4
1cci5nldsb816bpe,1,1
1cci5ahfdb85fd4j,1,3
1cci1o2jib816chm,1,3
1cchvcl6kaqgpf87,1,4
1cchv3nqgakgpem9,1,1
1cchu292a5j4rbil,-1,1
1d66kbjq8brch800,0,1
1cchte5na52t0dl6,1,3
1cchlef9mak4rb76,1,1
1cchijk7252t09eg,-1,4
1cchb243o5j4r8q5,-1,1
1cchb243o5j4r8q5,0,1
1ccha9b9has0r8oi,0,11
1cch90v8u5nd0edj,-1,1
1cdbkncd31aid5tg,0,1
1cch90v8u5nd0edj,1,14
1cch4ldn0as0rbl3,-1,3
1cch4ldn0as0rbl3,1,15
1che1n1vl5j4hbc5,0,1
1cch25g3dak8re2i,0,1
1daoqrh8o5ndm800,1,1
1ccgssbjfas0rdvv,1,1
1ccgsncm5aqgpda9,-1,1
1ccgsavhd52t0d3r,0,4
1ccgsavhd52t0d3r,1,8
1ccgql1hfb8169ta,0,1
1ccgpv2m75nd0dim,0,1
1d7kh9l5q5j55800,-1,1
1ccgk28i5aqgp8cr,-1,1
1ccgitibb5nd09pp,0,1
1ccgitibb5nd09pp,1,5
1ccgg59qgakcpamv,1,1
1ccgg59qgakcpamv,-1,9
1cpqb8ubtakhl800,-1,1
1ccgg4diqas0r9ha,-1,1
1ccgg4diqas0r9ha,1,1
1ccg7kuf85n90bhu,1,1
1ccg72g84akgpaqr,1,2
1cq6ha001akdo800,-1,1
1ccg1ekrtas0rbps,1,1
1ccg1ekrtas0rbps,0,1
1ccfl2058ak4r941,-1,1
1ccf8egebak8r9mj,0,1
1cn8rodtj5ndgbov,0,2
1cceso8ombrd3djk,1,1
1cceojcbp52t0cur,0,1
1ccenq4uab85fbqr,-1,1
1ccen344u52t0930,-1,1
1cceh4v2i5n90blt,1,28
1ccee2761aqgpfjj,1,1
1d67icugfakgn800,1,1
1cceb4f4tak4rd1o,-1,2
1cce7clagak4rf61,-1,1
1cce6tec9ak4rclb,-1,1
1cce6tec9ak4rclb,1,2
1cce60jbh5j4rd48,-1,1
1ch8t6r191bae5b1,0,1
1cce5sig5akcpdbu,1,13
1cce3tvgdakgpd6t,-1,1
1ccd4nnc052t0c5r,1,1
1ccd2pvfqaqgpa09,-1,15
1cccu12k0ak4ra31,1,2
1cccrf72bak8r8qh,1,1
1d3t5ti1m5j4h800,1,2
1csn1er2vaqir800,0,6
1cccl7hi55j4raau,-1,1
1cccfb0l6b85ff57,-1,2
1cccdinj1akcpe33,0,1
1cccdinj1akcpe33,1,2
1ccc41jh6ak4r9tb,0,1
1ccc3r06a5nd0f7o,0,1
1ccc3n29pas0rc62,-1,2
1d1cd6jptas17800,0,1
1ccc0oc3lb816d4j,-1,6
1ccbvkivn52t0979,-1,1
1ccbraig35n90e21,0,1
1ccbraig35n90e21,1,1
1ccbqmjvbakgp8eb,-1,2
1ccbqmjvbakgp8eb,1,5
1ccbpmgth52t0bng,1,1
1ccboeab6akgp93t,0,1
1ccboeab6akgp93t,1,3
1ccbng4075nd090d,1,1
1ccbn2up7akgpehp,1,4
1ccbmsd8ras0rabl,1,1
1ccbj7vnu5nd0bnt,1,1
1ccbhpj04ak4rb9p,1,1
1cuhq8ju51ba1000,-1,1
1ccap2i71b85fa0l,1,1
1ccag7l3gb816fnp,-1,1
1ccag7l3gb816fnp,1,3
1ccaap1giakcpflu,1,1
1ccaale5gaqgp9bo,1,1
1cca9tlap5j4rcvo,1,1
1cca6h92e5nd0ef5,1,1
1dbrcm7um24fp000,1,3
1cc9to3cnak4rbnm,1,1
1cc9tjmbjas0rdtn,1,1
1cc9r57btakcpcd8,1,1
1cc9n137d5n90fjc,1,2
1cc9moj5gb88mae9,0,1
1cc9b7ukiakcpb1a,-1,1
1cc9b7ukiakcpb1a,0,1
1cc9b7ukiakcpb1a,1,3
1cgk3v0uj1aho5m5,1,1
1cc98amrl5nd08al,1,7
1cq6vbdknak6j800,1,1
1cc8sg4bpakcpb4p,-1,1
1d5hpu1b70mte000,1,2
1cc78uc1tb816fab,-1,3
1cc78o60kb88mdq1,1,2
1ck33jlv31d031qc,0,1
1cc78o60kb88mdq1,-1,13
1cc6q1sf9brd3eg3,1,1
1cc6oanmaas0rbcf,1,23
1cc6hcasfb85fbhd,0,1
1cc6hcasfb85fbhd,1,11
1cc66tnrm52t0dih,0,1
1cc647gduak8r9ks,0,8
1cj7tfd6eaqh2fs3,0,1
1cc647gduak8r9ks,1,18
1cc5ohge2akgpbne,1,2
1cc5an2hdb88mcgn,1,1
1cro1l3ldb83f800,0,2
1cc591ce05n90b4i,-1,1
1cc56r0lbak4r9p3,1,2
1cthfh9a31d0l000,0,1
1cc55go7852t0bae,-1,1
1ctblj652aker800,-1,1
1cc55ahktakgpa32,-1,1
1cc55ahktakgpa32,1,5
1d08tcpiq0mcv000,-1,2
1cc558d3i5j4rc5n,1,1
1cc538gfgas0r90f,0,1
1cc52hlr4aqgpcf1,-1,2
1cc52hlr4aqgpcf1,0,1
1cc52hlr4aqgpcf1,1,9
1cc51opecak8ra51,0,2
1cc51opecak8ra51,1,4
1cc4pkodpakgpajd,-1,1
1cc4pkodpakgpajd,0,3
1cc4o8mat5nd0a42,0,4
1cc4jrh8rbrd3bja,1,2
1cc4in96vas0rav1,1,11
1cc4d291tb85fdtg,1,1
1cc49qik152t0dej,-1,2
1cf8ooblk52tcdqv,1,2
1cc44n1dmaqgpbu2,1,3
1cc43i9bj5nd0a6i,-1,1
1cc4241mi5nd0d5h,1,2
1cc4241mi5nd0d5h,-1,1
1cdci678i1aht4b4,1,1
1cc3omik35j4rbbv,1,11
1cc3ofcpsb88m8gn,-1,4
1cd089q8b1d097ho,1,8
1cc3nrrjuaqgpdrl,1,1
1cc3n18l152t0e8f,-1,1
1ciasrmlq5j4qf8v,-1,1
1cc3n18l152t0e8f,1,1
1cc3n18l152t0e8f,0,1
1cc3fkc5vas0rd9e,-1,1
1cc3f30s7as0rfii,1,17
1cc2tnifmb8168lf,0,13
1cnmv8u5vas11bot,-1,1
1cdc76ui90mtq6jm,1,1
1cc2tnifmb8168lf,1,6
1cc2t7ld75nd09o4,0,1
1cdfqliig0mtf29k,1,1
1cc2r3jpsb88ma20,-1,4
1cc2pi6pnaqgpdfi,1,11
1cc2igcn05n90fr0,1,1
1cc2adoeeakgoe3m,1,4
1cc28ic7sak8qei3,0,1
1cc28ic7sak8qei3,-1,1
1cisc54b6ak519sk,-1,2
1cc25r5a55ncva36,1,11
1cc24eq8kaqgodj2,-1,4
1cc24eq8kaqgodj2,1,27
1cl7a7hsm1bg34q3,0,1
1cc245rhk52svai7,-1,7
1cimquoa9ak51ei4,0,1
1cc240d1s5ncv91b,0,1
1cc1td4p4b88l8ls,1,1
1d6c2te62b815800,1,1
1cc1rl3tbak4q8i3,1,2
1cc1qdigl52sv8uf,1,1
1cc1q7pqcaqgob3b,-1,1
1cc1q5onbas0qbmi,-1,2
1cc1q5onbas0qbmi,1,21
1cc1pme1jak4qbcd,1,8
1cc1pb9ecaqgo9km,0,1
1cc1nji96akgo83e,-1,3
1cc1nji96akgo83e,1,13
1cc1nji96akgo83e,0,6
1cnt023lhbrdp800,1,5
1cc1j18di5n8vfqu,-1,1
1cc1ihc83ak8qc9b,-1,1
1cc1icmjub815907,0,1
1cc1i43mubrd29f4,-1,1
1cc1d3katak8qdg3,0,1
1cjla91kjakd4cqh,-1,1
1cc1cg9n3ak4qbgg,-1,1
1cc1bs8ee52svbmn,1,4
1d8jkt9qr24ft000,0,1
1cc1bq2dm5j4qa6p,1,2
1cc1bq2dm5j4qa6p,-1,1
1dapkc3rc5ndm800,1,1
1cc1bns8652sv8od,1,1
1cc19htlaas0qal8,1,2
1cc19htlaas0qal8,0,1
1cc17qsk2ak4q87q,-1,1
1cc17qsk2ak4q87q,1,8
1cc0s8lssb88lera,1,3
1cc0e2ga7b815d41,0,1
1cc0e2ga7b815d41,1,38
1cc094a885j4p8rt,0,1
1cc06617eb814ekd,-1,4
1cc06617eb814ekd,1,13
1cc05kc6952subkl,1,1
1dgm762ehh3t1800,1,2
1ch7a8urv1bgf75u,1,4
1cfe5te0v1bg2384,1,5
1cc01k58t5n8uecn,-1,2
1cbvteup6ak8panc,1,1
1cdsrmjfqb80paa6,-1,1
1cbvr1u0qakgn8ns,1,1
1ciqlrhp85j4vbj5,1,1
1cbvq71r6ak4pcou,-1,1
1cbvpdnsfakgnej2,-1,1
1cbvp6t8gak8pdai,1,1
1cbvnq8s65ncudlf,-1,2
1cbvkq87tas0p9cs,-1,1
1cbveb5p45ncubko,1,1
1cbv828ie5ncuf6i,1,5
1cbv63g9tb88ke20,-1,7
1cn3hu9trak5fal2,1,3
1cbv1h279b85cckr,1,5
1d1gsc1pub85l800,-1,2
1cbuvcih25j4pfua,-1,1
1cbuu7c8f5j4p866,0,1
1cbut4tl8aqgn8ju,-1,1
1cbusmuuab88kb7e,1,1
1cbupasruaqgn9jv,-1,2
1cbumqhbl5ncuek5,-1,3
1cbumqhbl5ncuek5,1,6
1cbumqhbl5ncuek5,0,6
1cbum1ggb5ncua8b,0,1
1dfrj6u7e24fh000,1,6
1cbulejo1aqgnfl3,1,14
1cbuhc6615j4p9mi,1,1
1cbug94pnak8palv,0,1
1cbuaddp952sueqm,0,1
1cbuaddp952sueqm,1,17
1d2i7eo8b1d06000,1,11
